file,low_dab_mean,low_dab_std,low_dab_rgb_mean,low_dab_rgb_std,high_dab_mean,high_dab_std,high_dab_rgb_mean,high_dab_rgb_std
"Cyp1a2/1. WT, Chow/NK43/Cyp1a2_NK43_1.vmic.18980.tif Snapshot 2.tif",0.0416905876061115,0.006632046867764,176.83442881474815,12.903178337192244,0.0651943150466863,0.0107944052832424,152.36951563295986,11.477821269596674
"Cyp1a2/1. WT, Chow/NK43/Cyp1a2_NK43_1.vmic.18980.tif Snapshot 3.tif",0.0384911496811526,0.0075599516377026,179.5665814147724,14.868620142944918,0.0683973305243882,0.0175114276074562,149.52370160405863,16.07352335817398
"Cyp1a2/1. WT, Chow/NK53/Cyp1a2_NK53_1.vmic.18980.tif Snapshot 1.tif",0.0502696459173432,0.007355511469836,167.11685538933182,14.7505608876455,0.0785519210120005,0.0146474273595551,142.8879383344669,13.10703750855633
"Cyp1a2/1. WT, Chow/NK53/Cyp1a2_NK53_1.vmic.18980.tif Snapshot 2.tif",0.0502350323536792,0.0073543676008787,165.04553398127948,15.765144805261633,0.0785175425639766,0.0126379177529562,140.57144286243334,12.951074658244488
"Cyp1a2/1. WT, Chow/NK53/Cyp1a2_NK53_1.vmic.18980.tif Snapshot 3.tif",0.0438636420888594,0.0083518647394662,170.6735415466398,17.682592890374607,0.07706512352011,0.014233082456978,142.65995874648834,14.251107190511586
"Cyp1a2/1. WT, Chow/NK53/Cyp1a2_NK53_1.vmic.18980.tif Snapshot 4.tif",0.0490474700672275,0.0078799792245214,167.3366998206107,15.650158407692755,0.0784469637275495,0.013494746617171,141.93054617901086,12.864203963102156
"Cyp1a2/2. KO, Chow/ASV51/Cyp1a2_ASV51_1.vmic.13300.tif Snapshot 1.tif",0.0235932884860316,0.0042943120500876,163.90667122355055,20.560036809730896,0.0390752493332478,0.0074181920586882,143.9351052289564,15.790828050869653
"Cyp1a2/2. KO, Chow/ASV51/Cyp1a2_ASV51_1.vmic.13300.tif Snapshot 2.tif",0.0262248004143187,0.0050346179618318,159.05086583825027,20.618525632661687,0.0439465918518223,0.008310716624659,136.7425258647791,16.121470121749258
"Cyp1a2/2. KO, Chow/ASV51/Cyp1a2_ASV51_1.vmic.13300.tif Snapshot 3.tif",0.0281615806682116,0.0054064510600405,156.55996571274338,20.24989530893452,0.0482657575207539,0.0101917940034106,132.19266944934108,16.436278954651826
"Cyp1a2/2. KO, Chow/ASV51/Cyp1a2_ASV51_1.vmic.13300.tif Snapshot 4.tif",0.0259989036378572,0.0050020249534793,153.1792700702507,20.756324468252465,0.0449209895407028,0.0093751687877282,129.84103352872432,17.09742805353913
"Cyp1a2/2. KO, Chow/NK38/Cyp1a2_NK38_1.vmic.18980.tif Snapshot 1.tif",0.0629479925424799,0.0087144461478072,159.69331624694533,12.182997184671638,0.0936647103121099,0.0144187727423337,132.7152318643693,12.256127804883723
"Cyp1a2/2. KO, Chow/NK38/Cyp1a2_NK38_1.vmic.18980.tif Snapshot 2.tif",0.066635648466026,0.012853297313899,156.95780216723028,14.77691254280252,0.1166868958861293,0.0355380220917079,118.1104905091632,17.31685504074538
"Cyp1a2/2. KO, Chow/NK38/Cyp1a2_NK38_2.vmic.18980.tif Snapshot 1.tif",0.0536522723099342,0.0093534237478273,167.17949796139916,14.434302062929044,0.0874918744446401,0.0159888503818931,134.9006952531457,14.076640601813969
"Cyp1a2/2. KO, Chow/NK38/Cyp1a2_NK38_2.vmic.18980.tif Snapshot 2.tif",0.0605414815588879,0.0096388115399004,161.65721357605165,13.601587332280635,0.0957518337414461,0.0181150338000377,130.34711268663938,14.112013151616669
"Cyp1a2/2. KO, Chow/NK40/Cyp1a2_NK40_1.vmic.18980.tif Snapshot 1.tif",0.0609578895200376,0.0101247720798425,150.53463700103129,17.517496081362268,0.0969945710211079,0.0202822862475849,123.13465475949282,16.032672882587796
"Cyp1a2/2. KO, Chow/NK40/Cyp1a2_NK40_1.vmic.18980.tif Snapshot 2.tif",0.056603008465969,0.0079835515171886,156.15732616425066,16.06185774159954,0.0853269658255783,0.0138893301490571,134.75021697201507,13.113967780942987
"Cyp1a2/2. KO, Chow/NK40/Cyp1a2_NK40_1.vmic.18980.tif Snapshot 3.tif",0.0674444756041776,0.0101203010820186,144.4096634907272,16.569726155010052,0.1034928245271989,0.0219358229489662,117.74812239617768,15.213888380682606
"Cyp1a2/2. KO, Chow/NK44/Cyp1a2_NK44_1.vmic.18980.tif Snapshot 1.tif",0.0656150805641203,0.0116885217595278,157.33816408842543,13.869347796945952,0.1055705964024136,0.0190634191070384,123.75934286246708,13.345377140322364
"Cyp1a2/2. KO, Chow/NK44/Cyp1a2_NK44_1.vmic.18980.tif Snapshot 2.tif",0.0653685628761948,0.0116737057549341,156.03752006401564,14.227323154485433,0.1063367391196728,0.0218176661900101,121.96128774409108,14.513259629524674
"Cyp1a2/2. KO, Chow/NK44/Cyp1a2_NK44_1.vmic.18980.tif Snapshot 3.tif",0.0684776969006154,0.0100053697141459,154.5388339017672,12.307412737644144,0.1049991483499054,0.0175958939805313,123.46493684387303,12.59271707231856
"Cyp1a2/2. KO, Chow/NK44/Cyp1a2_NK44_1.vmic.18980.tif Snapshot 4.tif",0.0667718149169466,0.009858307194544,154.98945906048928,12.618814803279175,0.1042331122176659,0.0273419158109304,123.53845953365388,13.945042561479298
"Cyp1a2/2. KO, Chow/NK56/Cyp1a2_NK56_1.vmic.18980.tif Snapshot 1.tif",0.0616703644619449,0.0100028218039217,159.14928711710905,13.427930594844453,0.0971824549508954,0.0179204890430875,128.67568682525592,13.979956673679258
"Cyp1a2/2. KO, Chow/NK56/Cyp1a2_NK56_1.vmic.18980.tif Snapshot 1.tif Snapshot 1.tif",0.0549303582421627,0.0081581919712918,166.36981957587923,12.95931109006297,0.0845102566505104,0.0123988509160332,139.25154839093258,11.984513696771703
"Cyp1a2/2. KO, Chow/NK56/Cyp1a2_NK56_1.vmic.18980.tif Snapshot 3.tif",0.0577219395820859,0.008332769953075,163.11880005656326,12.297737102945671,0.0878284171413346,0.014605405969819,135.6087779166501,13.305964450682874
"Cyp1a2/2. KO, Chow/NK56/Cyp1a2_NK56_1.vmic.18980.tif Snapshot 4.tif",0.0523510331198026,0.0077586047016247,168.814922668178,12.856677620527044,0.0810264451936852,0.0128318416771319,142.08873973830427,12.19985995149626
"Cyp1a2/3. WT, WD/NK3/Cyp1a2_NK3_1.vmic.18980.tif Snapshot 1.tif",0.0379306076395601,0.0062129015392756,179.36835861608742,15.403449220142893,0.0634038952726719,0.0142096726899596,154.60890142389016,14.261480073950697
"Cyp1a2/3. WT, WD/NK3/Cyp1a2_NK3_1.vmic.18980.tif Snapshot 2.tif",0.0397461053658896,0.0060837329032746,178.48042461598504,14.450097490765096,0.0643896185362565,0.013259776302855,154.62170734356002,13.458580058463202
"Cyp1a2/3. WT, WD/NK3/Cyp1a2_NK3_1.vmic.18980.tif Snapshot 3.tif",0.0366476173901529,0.0065939587912521,180.4585061158029,17.385320120084767,0.0625449961309988,0.0138949146390372,156.27033142036578,14.646824820267812
"Cyp1a2/3. WT, WD/NK3/Cyp1a2_NK3_1.vmic.18980.tif Snapshot 4.tif",0.0399638527081833,0.0065611126436019,177.1067861985345,15.889709840687807,0.0664637517861683,0.0122849283432863,152.7547304613309,13.215609979984372
"Cyp1a2/3. WT, WD/NK4/Cyp1a2_NK4_1.vmic.18980.tif Snapshot 1.tif",0.045210790903817,0.0091760983644277,173.1733642374234,16.25807520502416,0.0840915933471532,0.0171794989771013,139.09928117217177,14.618466662725435
"Cyp1a2/3. WT, WD/NK4/Cyp1a2_NK4_1.vmic.18980.tif Snapshot 2.tif",0.0397135883353769,0.0078270008505584,178.99220803255736,15.136693738031656,0.074672785461368,0.0202959210932131,146.84365759556502,15.751715593950474
"Cyp1a2/3. WT, WD/NK4/Cyp1a2_NK4_1.vmic.18980.tif Snapshot 3.tif",0.0325940414995381,0.0058729394761166,184.75284330144208,17.400469863299083,0.059921440104616,0.0148044390304817,157.70819633775417,16.180514024854844
"Cyp1a2/3. WT, WD/NK4/Cyp1a2_NK4_1.vmic.18980.tif Snapshot 4.tif",0.0295933819215147,0.0052733715046765,187.86185187923863,18.3186856247273,0.0519030583152634,0.0106869492765245,165.1977647213714,15.334635607479344
"Cyp1a2/4. KO, WD/NK1/Cyp1a2_NK1_1.vmic.18980.tif Snapshot 1.tif",0.0525833143954772,0.0092726599287233,158.12501423397995,18.70137837005971,0.0915652114615157,0.018022500530895,128.20289525422194,15.200940796914695
"Cyp1a2/4. KO, WD/NK1/Cyp1a2_NK1_1.vmic.18980.tif Snapshot 2.tif",0.0483549947314478,0.0089243901928355,161.63614492649398,19.51737994064369,0.08488218156252,0.0165259165584279,132.7375167438948,15.399863284144246
"Cyp1a2/4. KO, WD/NK1/Cyp1a2_NK1_1.vmic.18980.tif Snapshot 3.tif",0.0553605893673903,0.0105433353032225,150.3521820998389,19.96434582288649,0.1038375185062934,0.0221959886216598,118.648460900122,15.901015702760388
"Cyp1a2/4. KO, WD/NK2/Cyp1a2_NK2_1.vmic.18980.tif  Snapshot 3.tif",0.0371805184891779,0.0061427981654821,179.80973421535236,17.215720984348533,0.0608882829863361,0.0119352845413341,156.38934161189465,14.833718816954198
"Cyp1a2/4. KO, WD/NK2/Cyp1a2_NK2_1.vmic.18980.tif Snapshot 1.tif",0.0388643450817714,0.006483681120572,173.65613542952312,19.36226152042143,0.0647034882271408,0.0132772301686229,148.65286107489493,16.932326393719233
"Cyp1a2/4. KO, WD/NK2/Cyp1a2_NK2_1.vmic.18980.tif Snapshot 2.tif",0.0376862929593101,0.0066024795536844,177.60755392029347,17.993170084325417,0.0637493566525975,0.0127091803261363,152.935104135968,14.924928028576812
"Cyp1a2/4. KO, WD/NK2/Cyp1a2_NK2_1.vmic.18980.tif Snapshot 4.tif",0.0390446961226377,0.0064345542528561,178.1752772849256,17.233685998593913,0.0638138209023875,0.0124545692743822,154.96983068905348,14.54773449054098
"Cyp2e1/1. WT, Chow/ASV54/Cyp2e1_ASV54_1.vmic.13300.tif Snapshot 1.tif",0.0177848732412265,0.0035932904749653,171.1994898840772,14.382522088775474,0.0345686571670141,0.0095861289220254,148.11392021084018,14.579227978040056
"Cyp2e1/1. WT, Chow/ASV54/Cyp2e1_ASV54_1.vmic.13300.tif Snapshot 2.tif",0.0113691798906367,0.002484712792511,183.7166308551104,16.058724027803066,0.0230710170961238,0.0076989222441146,165.03726210199005,14.54670700684212
"Cyp2e1/1. WT, Chow/ASV54/Cyp2e1_ASV54_1.vmic.13300.tif Snapshot 3.tif",0.0202909849567206,0.0042687868598242,159.86527853337233,14.323374616885276,0.0414644038251885,0.0118218345690601,134.862781112845,15.700933873025589
"Cyp2e1/1. WT, Chow/ASV54/Cyp2e1_ASV54_1.vmic.13300.tif Snapshot 4.tif",0.0209670176946012,0.004449856535936,163.99054218565985,15.730848269457551,0.040867992330695,0.0108055684908911,137.47704846393304,15.407107540069314
"Cyp2e1/1. WT, Chow/ASV57/Cyp2e1_ASV57_1.vmic.13300.tif Snapshot 1.tif",0.0191777068737614,0.0030670648565267,156.21827590078504,22.295000465416344,0.0320678334848624,0.0073313756894055,138.9729498637002,19.60219345576764
"Cyp2e1/1. WT, Chow/ASV57/Cyp2e1_ASV57_1.vmic.13300.tif Snapshot 2.tif",0.0192446744789357,0.0030727493392327,153.28201646212787,19.161407205935014,0.0323748245538156,0.00757109714743,135.87014166239112,16.130544283694693
"Cyp2e1/1. WT, Chow/ASV57/Cyp2e1_ASV57_1.vmic.13300.tif Snapshot 3.tif",0.0211322627102596,0.0035194341484495,156.0813699827927,18.46023359226803,0.0356100711696425,0.0071251037492981,138.9112713574873,14.849419228012628
"Cyp2e1/1. WT, Chow/ASV57/Cyp2e1_ASV57_1.vmic.13300.tif Snapshot 4.tif",0.0251629818550775,0.0034638578014062,155.123148750738,21.32345194475823,0.0402301004230001,0.0077593450068243,139.09835150781856,17.221690207271983
"Cyp2e1/1. WT, Chow/ASV60/Cyp2e1_ASV60_1.vmic.13300.tif Snapshot 1.tif",0.018266056415029,0.0036791735304841,156.43363078935255,13.33806349553859,0.036012903715201,0.0096673071353293,136.73120790843288,14.654456741462942
"Cyp2e1/1. WT, Chow/ASV60/Cyp2e1_ASV60_1.vmic.13300.tif Snapshot 2.tif",0.0217283907293196,0.0039031719937734,154.8551183223017,13.623912653275772,0.0378608639810255,0.008594181294535,139.07390054339072,12.475306629373405
"Cyp2e1/1. WT, Chow/ASV60/Cyp2e1_ASV60_1.vmic.13300.tif Snapshot 3.tif",0.019828295135773,0.0040849862688438,153.17031559445297,14.283096045256311,0.0399514551262823,0.0097842658561567,132.58381640712315,13.756421184195164
"Cyp2e1/1. WT, Chow/NK41/Cyp2e1_NK41_1.vmic.18980.tif Snapshot 1.tif",0.0226885052618973,0.0039200100813429,194.9735623004612,16.868073927812542,0.0398614705282365,0.009110030564621,177.89950653229386,14.11046386674754
"Cyp2e1/1. WT, Chow/NK41/Cyp2e1_NK41_1.vmic.18980.tif Snapshot 2.tif",0.0265210290104144,0.0044069364441337,190.52995510336387,16.464763109267924,0.0443901159409278,0.008592748346794,173.3140035167795,12.925014932234667
"Cyp2e1/1. WT, Chow/NK41/Cyp2e1_NK41_1.vmic.18980.tif Snapshot 3.tif",0.0249448084443086,0.0039753072488536,195.0453572543269,15.818165102437131,0.0401139637334456,0.0076957670226715,179.0588390875615,12.584603773289745
"Cyp2e1/1. WT, Chow/NK41/Cyp2e1_NK41_1.vmic.18980.tif Snapshot 4.tif",0.0298102452537812,0.0051709657395153,189.7110945436746,15.818183872223052,0.0492445942185489,0.0090062388527226,169.92472168388807,13.070806118702516
"Cyp2e1/1. WT, Chow/NK42/Cyp2e1_NK42_1.vmic.18980.tif Snapshot 1.tif",0.0184986301673543,0.0026943087893885,206.14854959143884,12.87681092427218,0.0297803518361562,0.005442465285268,192.51919136165785,12.548577381200996
"Cyp2e1/1. WT, Chow/NK42/Cyp2e1_NK42_1.vmic.18980.tif Snapshot 2.tif",0.0185308374473689,0.00307025074648,205.71048257324043,13.029643186620952,0.0320640541452801,0.0075634948506592,189.9335953960935,12.637518239367049
"Cyp2e1/1. WT, Chow/NK42/Cyp2e1_NK42_1.vmic.18980.tif Snapshot 3tif.tif",0.0198011694214128,0.0028940391691961,204.24235575606485,13.3265776176148,0.0327801135256105,0.0079925575496527,190.77053747380376,12.922639582970124
"Cyp2e1/1. WT, Chow/NK43/Cyp2e1_NK43_1.vmic.18980.tif Snapshot 1.tif",0.0231313323760731,0.0037135831422499,197.52467671487952,16.274513698170995,0.0382950304259509,0.0069897729296456,180.8213479822953,12.819784401359415
"Cyp2e1/1. WT, Chow/NK43/Cyp2e1_NK43_1.vmic.18980.tif Snapshot 2.tif",0.0211502410974498,0.0035186781496865,200.11676857834004,16.025631871519984,0.0351681838356414,0.0066159546521051,184.955652446628,12.0991423956143
"Cyp2e1/1. WT, Chow/NK43/Cyp2e1_NK43_1.vmic.18980.tif Snapshot 3.tif",0.0192135370752098,0.0029685420065426,202.8559552605365,15.307338039142866,0.0309948827074334,0.0064745503983981,188.4770678065385,12.756779705204703
"Cyp2e1/1. WT, Chow/NK53/Cyp2e1_NK53_1.vmic.18980.tif Snapshot 1.tif",0.0308918024219745,0.0049605563371788,187.8020157807277,15.066291448561188,0.0529365822160128,0.0116987858920131,167.5362099007099,13.44326463741684
"Cyp2e1/1. WT, Chow/NK53/Cyp2e1_NK53_1.vmic.18980.tif Snapshot 2.tif",0.0287561228816837,0.0041656672444078,191.14829786115072,14.8180277451072,0.0471677860726963,0.0088124991097355,173.835030055174,12.160875706664635
"Cyp2e1/1. WT, Chow/NK53/Cyp2e1_NK53_1.vmic.18980.tif Snapshot 3.tif",0.0268653643243796,0.0038324105796715,193.2405284271545,14.886676103670808,0.0436857993452986,0.0080823459811321,177.2584529325807,11.761135397453105
"Cyp2e1/1. WT, Chow/NK53/Cyp2e1_NK53_1.vmic.18980.tif Snapshot 4.tif",0.0273603958224706,0.0042892332373793,190.8449594091265,16.514517757496172,0.0454644019057719,0.0079443201078939,174.45397034411388,12.115443455647974
"Cyp2e1/2. KO, Chow/ASV51/Cyp2e1_ASV51_1.vmic.13300.tif Snapshot 1.tif",0.0359192287100478,0.0054845936498155,138.0801314487964,19.314140684847075,0.0569434141619294,0.0093767148917132,117.27135095863724,14.801766360632492
"Cyp2e1/2. KO, Chow/ASV51/Cyp2e1_ASV51_1.vmic.13300.tif Snapshot 2.tif",0.0388104221706504,0.0055514749207733,129.07380558329393,19.430035374642856,0.0597399681667995,0.0088674465099323,110.14124686826976,14.301406078456644
"Cyp2e1/2. KO, Chow/ASV51/Cyp2e1_ASV51_1.vmic.13300.tif Snapshot 3.tif",0.0312460960865491,0.005201275346279,139.96118370294974,19.28652058343085,0.0503695113941625,0.0087550327612717,120.77708796301312,14.614884938878523
"Cyp2e1/2. KO, Chow/NK38/Cyp2e1_NK38_1.vmic.18980.tif Snapshot 1.tif",0.0460650230446576,0.006609380171723,171.08366678576957,14.354056256013612,0.0711892876779229,0.0113140943534215,148.77873369304098,11.86412304553562
"Cyp2e1/2. KO, Chow/NK38/Cyp2e1_NK38_2.vmic.18980.tif Snapshot 1.tif",0.051244038090277,0.0084504460784014,166.50729494968073,15.073412828245196,0.0848566099895887,0.0151298563615995,138.5997162496349,13.206219137764943
"Cyp2e1/2. KO, Chow/NK38/Cyp2e1_NK38_2.vmic.18980.tif Snapshot 2.tif",0.0400024758835289,0.0063486102662898,174.9038953865407,16.276331494629424,0.0662256962904813,0.0124672298457936,151.1648882769313,13.584012618144522
"Cyp2e1/2. KO, Chow/NK40/Cyp2e1_NK40_2.vmic.18980.tif Snapshot 1.tif",0.0447545711635322,0.0083807606696799,174.6294062230601,13.83532244443439,0.0822702282820252,0.0180913169607474,144.554729317096,14.694130726335937
"Cyp2e1/2. KO, Chow/NK40/Cyp2e1_NK40_2.vmic.18980.tif Snapshot 2.tif",0.0276953188468086,0.005003161021735,190.1846512346791,15.067288320717475,0.051156807728382,0.0110597218202281,170.837931886634,12.908972990359295
"Cyp2e1/2. KO, Chow/NK40/Cyp2e1_NK40_2.vmic.18980.tif Snapshot 3.tif",0.0199374476319574,0.0031508479313541,203.88948292394585,13.22354825551996,0.0343028335058606,0.0070338023250155,190.8385479887411,11.21120801242841
"Cyp2e1/2. KO, Chow/NK44/Cyp2e1_NK44_1.vmic.18980.tif Snapshot 1.tif",0.0675883928811951,0.0099800818894976,151.89031246484743,13.555675839881676,0.1022429244346349,0.014525056042862,125.62223648319292,11.332998637363916
"Cyp2e1/2. KO, Chow/NK44/Cyp2e1_NK44_1.vmic.18980.tif Snapshot 2.tif",0.0677027727893239,0.0102120597583115,151.87935832945513,13.274447079972935,0.1031890302616856,0.0169460843164936,124.32618911973894,12.090075692039012
"Cyp2e1/2. KO, Chow/NK44/Cyp2e1_NK44_1.vmic.18980.tif Snapshot 3.tif",0.0701696642112063,0.0117813264843345,149.50866019575437,13.973652950973175,0.112112609847662,0.0259924253135065,118.30971670614294,13.976436236246444
"Cyp2e1/2. KO, Chow/NK44/Cyp2e1_NK44_1.vmic.18980.tif Snapshot 4.tif",0.0677297149125696,0.0102782662228624,151.62570939880547,13.404444982281642,0.1039152778494799,0.0186609695941472,123.98664773286588,12.606888165539782
"Cyp2e1/2. KO, Chow/NK56/Cyp2e1_NK56_1.vmic.18980.tif Snapshot 1.tif",0.0513271583467892,0.0074898829895749,166.37014635551907,15.437056509011876,0.0815395566701576,0.0130441963250386,142.43366725473183,12.812386236171028
"Cyp2e1/2. KO, Chow/NK56/Cyp2e1_NK56_1.vmic.18980.tif Snapshot 2.tif",0.0485959325737626,0.008011928412079,166.56798416665347,16.82686718195555,0.0817427808913565,0.0143161889262612,140.27762066122926,13.985836124514938
"Cyp2e1/2. KO, Chow/NK56/Cyp2e1_NK56_1.vmic.18980.tif Snapshot 3.tif",0.0443175262641352,0.006672563120726,174.69941249622983,13.123758090223465,0.0700428130816371,0.0109124692827501,151.66131480378533,11.336061268379716
"Cyp2e1/2. KO, Chow/NK56/Cyp2e1_NK56_1.vmic.18980.tif Snapshot 4.tif",0.0547105326962851,0.0091684930530276,164.00634214403837,14.585894586565567,0.090841523653485,0.0165105532912771,134.6174776772158,14.453405036785975
"Cyp2e1/3. WT, WD/NK3/Cyp2e1_NK3_1.vmic.18980.tif Snapshot 1.tif",0.0149563059376858,0.0019182045447363,202.4277291299484,18.991340712274408,0.0226729133664315,0.0048080830116223,189.6155683015478,18.909286147323105
"Cyp2e1/3. WT, WD/NK3/Cyp2e1_NK3_1.vmic.18980.tif Snapshot 2.tif",0.0182038996722151,0.002346906477845,197.5248843638426,18.258851342196188,0.0270369439980132,0.0049545872592623,185.49508069471315,16.723748377924483
"Cyp2e1/3. WT, WD/NK3/Cyp2e1_NK3_1.vmic.18980.tif Snapshot 3.tif",0.0203000478989142,0.0027514999126795,193.7428729129053,19.06197522049585,0.0312539503577104,0.006010010189284,180.1284687096685,17.331059267645728
"Cyp2e1/3. WT, WD/NK3/Cyp2e1_NK3_1.vmic.18980.tif Snapshot 4.tif",0.015113505340796,0.0019302221588918,203.4631423005616,17.67199444464026,0.0222932982132765,0.0040507295528275,190.33905859565888,18.09721428822852
"Cyp2e1/3. WT, WD/NK4/Cyp2e1_NK4_1.vmic.18980.tif Snapshot 1.tif",0.0185196666747248,0.0023366083120223,196.6513713048523,19.80989795836023,0.0269256198579909,0.003864096301893,182.8058567458452,19.649841243302067
"Cyp2e1/3. WT, WD/NK4/Cyp2e1_NK4_1.vmic.18980.tif Snapshot 2.tif",0.0168157051466758,0.0023246164370014,197.91218093094005,20.84124049655365,0.0263322272267183,0.0058450484399399,183.4373877531756,20.301162206101527
"Cyp2e1/3. WT, WD/NK4/Cyp2e1_NK4_1.vmic.18980.tif Snapshot 3.tif",0.0172977761892066,0.0028836638793191,196.87631455929625,20.408485241503826,0.0292247548637687,0.0074287132158862,180.7757153221977,19.4141940854814
"Cyp2e1/3. WT, WD/NK4/Cyp2e1_NK4_1.vmic.18980.tif Snapshot 4.tif",0.0189479013499738,0.0022202915567544,195.27930899377705,19.999219211852413,0.0278440031657342,0.0045966946374087,180.07876346002996,21.604917193836805
"Cyp2e1/4. KO, WD/NK1/Cyp2e1_NK1_1.vmic.18980.tif Snapshot 1.tif",0.0173737273616243,0.0022387779041811,187.1670137382411,22.98212064567599,0.0258789882041237,0.0052347666273893,173.4076699691539,21.51115486519786
"Cyp2e1/4. KO, WD/NK1/Cyp2e1_NK1_1.vmic.18980.tif Snapshot 2.tif",0.0255826946194372,0.0037364418132631,179.6570184857929,20.964437642231285,0.0434372702647656,0.0099603628143483,162.42273828526183,17.8288713837848
"Cyp2e1/4. KO, WD/NK1/Cyp2e1_NK1_1.vmic.18980.tif Snapshot 3.tif",0.024141935453492,0.0026514941641821,181.23679052148185,19.557056893860896,0.0356310731603803,0.0061405571921738,168.73977127949698,16.080536797742855
"Cyp2e1/4. KO, WD/NK1/Cyp2e1_NK1_1.vmic.18980.tif Snapshot 4.tif",0.0199441056976053,0.0026434192211497,186.4463095441077,22.76218145911886,0.0308684832334416,0.0070874118087309,172.71595661802294,21.07345528834577
"Cyp2e1/4. KO, WD/NK2/Cyp2e1_NK2_1.vmic.18980.tif Snapshot 1.tif",0.0205242325985591,0.003868245224585,207.6801092627284,18.44108842455108,0.0363002865962711,0.0077346903007341,188.53888408281136,16.67736529699268
"Cyp2e1/4. KO, WD/NK2/Cyp2e1_NK2_1.vmic.18980.tif Snapshot 2.tif",0.0204084491078499,0.0040763161556198,205.9861522468757,18.75814608134842,0.0386500776244631,0.0106305434147043,185.46400711177705,16.903378151660778
"Cyp2e1/4. KO, WD/NK2/Cyp2e1_NK2_1.vmic.18980.tif Snapshot 3.tif",0.0181067658878133,0.0030438262152756,205.95319960222025,21.471957730247485,0.0314166454179805,0.0078113634983008,189.43160712948392,18.84118771672569
"Cyp2e1/4. KO, WD/NK2/Cyp2e1_NK2_1.vmic.18980.tif Snapshot 4.tif",0.0294949958866524,0.0056502129835851,190.86886875643253,19.83565848795824,0.0572659912065946,0.0141497587585751,162.68111140827915,18.90671009005344
"Cyp2f2/1. WT, Chow/ASV57/Cyp2f2_ASV57_1.vmic.13300.tif Snapshot 1.tif",0.0431081155175816,0.0087428374226185,135.93511820079985,21.928681159507803,0.0742018494957641,0.0140167043887583,105.28648921037758,15.81945238816342
"Cyp2f2/1. WT, Chow/ASV57/Cyp2f2_ASV57_1.vmic.13300.tif Snapshot 2.tif",0.0420805113988932,0.0087902829830237,138.7384894379594,21.85571152057804,0.0724912103948176,0.0129402715167409,108.24449090009838,15.093095938057768
"Cyp2f2/1. WT, Chow/ASV57/Cyp2f2_ASV57_1.vmic.13300.tif Snapshot 3.tif",0.0442268232500823,0.0095318995304984,139.68288128230606,21.969761097484064,0.0761482153076579,0.0148006888741954,107.93000787702414,16.18302717368658
"Cyp2f2/1. WT, Chow/ASV57/Cyp2f2_ASV57_1.vmic.13300.tif Snapshot 4.tif",0.0359190846050249,0.0076235605267329,150.2445774658345,22.35170184311292,0.062480224933235,0.0121703025870321,121.6917363239511,16.408316918748707
"Cyp2f2/1. WT, Chow/ASV60/Cyp2f2_ASV60_1.vmic.13300.tif Snapshot 1.tif",0.0473109115872948,0.0101060693496807,116.3581953273616,19.99086102052492,0.0763069257680479,0.0125794876813481,96.47614999439962,11.685139850328298
"Cyp2f2/1. WT, Chow/ASV60/Cyp2f2_ASV60_1.vmic.13300.tif Snapshot 2.tif",0.0484495519020517,0.0099578686058963,118.98084313942636,19.68027153710262,0.0778657233474953,0.0129418445201163,98.88043843481678,12.320724031377948
"Cyp2f2/1. WT, Chow/ASV60/Cyp2f2_ASV60_1.vmic.13300.tif Snapshot 3.tif",0.046593611881333,0.0101495428484551,118.03620326827638,18.81433914285665,0.0796735512479886,0.0158131142081815,94.15575938806556,15.314471513249917
"Cyp2f2/1. WT, Chow/NK41/Cyp2f2_NK41_1.vmic.18980.tif Snapshot 1.tif",0.0620169636726534,0.0123874695565919,154.75203467569716,17.213536491799815,0.1052207489064362,0.0232226083524374,117.52920169737804,15.72590792837131
"Cyp2f2/1. WT, Chow/NK41/Cyp2f2_NK41_1.vmic.18980.tif Snapshot 2.tif",0.0713337916708161,0.0141942549450771,145.53889021289976,17.17942571105836,0.120766214692006,0.0259185203666219,105.91892613785116,15.073990119264236
"Cyp2f2/1. WT, Chow/NK41/Cyp2f2_NK41_1.vmic.18980.tif Snapshot 3.tif",0.0668054990099111,0.0142445688924496,151.8239189888053,17.989102979929697,0.1162261540320754,0.0306349662291998,111.02003727120908,16.26740730966276
"Cyp2f2/1. WT, Chow/NK42/Cyp2f2_NK42_1.vmic.18980.tif Snapshot 1.tif",0.072875101530048,0.0146578206023144,147.06715093003075,16.868673095383542,0.1216575632502693,0.0264855398378792,107.8271273443572,14.651515623325349
"Cyp2f2/1. WT, Chow/NK42/Cyp2f2_NK42_1.vmic.18980.tif Snapshot 2.tif",0.0608916979022657,0.0113542929788321,158.3588305554497,15.341274530232148,0.0984466116168543,0.0181135887700749,123.30094705122684,13.929634822790945
"Cyp2f2/1. WT, Chow/NK42/Cyp2f2_NK42_1.vmic.18980.tif Snapshot 3.tif",0.0703588951990242,0.0128576738185487,150.5962261402373,15.016175822145584,0.1143035045738305,0.0231947139750549,114.40568711469378,14.327801378778366
"Cyp2f2/1. WT, Chow/NK42/Cyp2f2_NK42_1.vmic.18980.tif Snapshot 4.tif",0.0653312719102421,0.0124160588353653,154.0004008652902,16.05630330353366,0.1077483523320585,0.0218473295496317,117.4827147740858,14.945750890868828
